city,target,ticker,snapshot_hour_utc,candle_count,last_ts,last_close,last_yes_bid,last_yes_ask,last_mid,last_volume
la,2026-05-01,KXHIGHLAX-26MAY01-T68,20,5,1777663500,0.01,0.0,0.01,0.005,33.0
la,2026-05-01,KXHIGHLAX-26MAY01-B72.5,4,30,1777608000,,0.23,0.25,0.24,0
la,2026-05-01,KXHIGHLAX-26MAY01-B72.5,12,58,1777636800,0.19,0.17,0.18,0.175,25.17
la,2026-05-01,KXHIGHLAX-26MAY01-B72.5,20,61,1777665600,,0.09,0.12,0.105,0
la,2026-05-01,KXHIGHLAX-26MAY01-B68.5,4,29,1777608000,,0.19,0.2,0.195,0
la,2026-05-01,KXHIGHLAX-26MAY01-B68.5,12,59,1777636800,,0.28,0.29,0.28500000000000003,0
la,2026-05-01,KXHIGHLAX-26MAY01-B68.5,20,53,1777665600,0.03,0.03,0.04,0.035,19.0
la,2026-05-01,KXHIGHLAX-26MAY01-B70.5,4,20,1777607940,,0.47,0.5,0.485,0
la,2026-05-01,KXHIGHLAX-26MAY01-B70.5,12,60,1777636800,,0.48,0.5,0.49,0
la,2026-05-01,KXHIGHLAX-26MAY01-B70.5,20,61,1777665600,,0.86,0.87,0.865,0
la,2026-05-01,KXHIGHLAX-26MAY01-T75,4,26,1777607940,,0.02,0.03,0.025,0
la,2026-05-01,KXHIGHLAX-26MAY01-T75,12,43,1777636800,0.01,0.01,0.02,0.015,5.0
la,2026-05-01,KXHIGHLAX-26MAY01-T75,20,27,1777665600,,0.0,0.01,0.005,0
la,2026-05-01,KXHIGHLAX-26MAY01-B74.5,4,32,1777607940,,0.04,0.05,0.045,0
la,2026-05-01,KXHIGHLAX-26MAY01-B74.5,12,61,1777636800,,0.02,0.03,0.025,0
la,2026-05-01,KXHIGHLAX-26MAY01-B74.5,20,28,1777665600,0.01,0.0,0.01,0.005,166.0
denver,2026-05-01,KXHIGHDEN-26MAY01-B58.5,4,19,1777607700,,0.27,0.28,0.275,0
denver,2026-05-01,KXHIGHDEN-26MAY01-B58.5,12,54,1777636800,,0.14,0.17,0.15500000000000003,0
denver,2026-05-01,KXHIGHDEN-26MAY01-B58.5,20,46,1777665540,0.01,0.0,0.01,0.005,550.0
denver,2026-05-01,KXHIGHDEN-26MAY01-B60.5,4,18,1777608000,,0.42,0.43,0.425,0
denver,2026-05-01,KXHIGHDEN-26MAY01-B60.5,12,54,1777636800,,0.38,0.42,0.4,0
denver,2026-05-01,KXHIGHDEN-26MAY01-B60.5,20,58,1777665600,0.38,0.31,0.37,0.33999999999999997,8.93
denver,2026-05-01,KXHIGHDEN-26MAY01-T63,4,9,1777606800,,0.07,0.08,0.07500000000000001,0
denver,2026-05-01,KXHIGHDEN-26MAY01-T63,12,42,1777636800,0.11,0.11,0.15,0.13,753.77
denver,2026-05-01,KXHIGHDEN-26MAY01-T63,20,33,1777665600,0.06,0.05,0.08,0.065,3.93
denver,2026-05-01,KXHIGHDEN-26MAY01-B56.5,4,18,1777607940,,0.03,0.05,0.04,0
denver,2026-05-01,KXHIGHDEN-26MAY01-B56.5,12,58,1777636800,,0.03,0.04,0.035,0
denver,2026-05-01,KXHIGHDEN-26MAY01-B56.5,20,41,1777665420,,0.0,0.01,0.005,0
denver,2026-05-01,KXHIGHDEN-26MAY01-T56,4,15,1777608000,,0.03,0.04,0.035,0
denver,2026-05-01,KXHIGHDEN-26MAY01-T56,12,19,1777636740,,0.0,0.02,0.01,0
denver,2026-05-01,KXHIGHDEN-26MAY01-T56,20,17,1777665420,,0.0,0.01,0.005,0
denver,2026-05-01,KXHIGHDEN-26MAY01-B62.5,4,14,1777607880,,0.16,0.2,0.18,0
denver,2026-05-01,KXHIGHDEN-26MAY01-B62.5,12,53,1777636800,0.31,0.31,0.32,0.315,8.0
denver,2026-05-01,KXHIGHDEN-26MAY01-B62.5,20,60,1777665600,0.62,0.62,0.63,0.625,3.93
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-T70,4,12,1777607880,0.02,0.01,0.02,0.015,3.0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-T70,12,23,1777636800,,0.0,0.02,0.01,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-T70,20,32,1777665600,,0.0,0.01,0.005,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-T63,4,11,1777607880,0.02,0.02,0.03,0.025,3.0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-T63,12,4,1777635360,0.01,0.0,0.01,0.005,10.0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-T63,20,41,1777665600,,0.0,0.01,0.005,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B69.5,4,5,1777607760,,0.04,0.05,0.045,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B69.5,12,58,1777636800,0.05,0.04,0.06,0.05,1.0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B69.5,20,32,1777665600,0.01,0.0,0.01,0.005,10.0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B65.5,4,9,1777607760,,0.34,0.35,0.345,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B65.5,12,61,1777636800,,0.36,0.37,0.365,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B65.5,20,61,1777665600,0.71,0.66,0.69,0.675,10.0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B67.5,4,17,1777607700,,0.4,0.41,0.405,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B67.5,12,59,1777636800,,0.46,0.47,0.46499999999999997,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B67.5,20,54,1777665600,0.33,0.33,0.34,0.335,9.0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B63.5,4,8,1777607760,,0.11,0.12,0.11499999999999999,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B63.5,12,42,1777636800,,0.04,0.05,0.045,0
philadelphia,2026-05-01,KXHIGHPHIL-26MAY01-B63.5,20,43,1777665600,,0.0,0.01,0.005,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-T96,4,14,1777607820,,0.01,0.02,0.015,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-T96,12,23,1777636800,,0.0,0.02,0.01,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-T96,20,5,1777662000,,0.0,0.01,0.005,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-T89,4,10,1777607820,,0.02,0.03,0.025,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-T89,12,17,1777636800,,0.01,0.02,0.015,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-T89,20,30,1777665480,0.01,0.0,0.04,0.02,16.0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B95.5,4,5,1777607580,,0.03,0.04,0.035,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B95.5,12,24,1777636800,,0.0,0.02,0.01,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B95.5,20,7,1777665180,,0.0,0.01,0.005,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B89.5,4,1,1777604460,0.14,0.14,0.15,0.14500000000000002,1.0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B89.5,12,59,1777636800,,0.09,0.1,0.095,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B89.5,20,56,1777665600,0.19,0.14,0.18,0.16,24.9
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B91.5,4,4,1777607820,,0.58,0.59,0.585,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B91.5,12,51,1777636800,,0.68,0.69,0.685,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B91.5,20,60,1777665600,,0.7,0.72,0.71,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B93.5,4,6,1777607820,,0.17,0.18,0.175,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B93.5,12,60,1777636800,,0.18,0.19,0.185,0
phoenix,2026-05-01,KXHIGHTPHX-26MAY01-B93.5,20,42,1777665600,,0.07,0.08,0.07500000000000001,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B61.5,4,28,1777607940,,0.27,0.31,0.29000000000000004,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B61.5,12,54,1777636800,,0.19,0.2,0.195,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B61.5,20,53,1777665600,,0.0,0.01,0.005,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-T61,4,26,1777608000,,0.03,0.04,0.035,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-T61,12,54,1777636800,,0.02,0.03,0.025,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-T61,20,37,1777665600,,0.0,0.01,0.005,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B65.5,4,26,1777607940,,0.04,0.05,0.045,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B65.5,12,42,1777636800,,0.22,0.23,0.225,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B65.5,20,48,1777665600,,0.24,0.42,0.32999999999999996,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B67.5,4,27,1777607940,,0.05,0.06,0.055,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B67.5,12,56,1777636800,,0.04,0.05,0.045,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B67.5,20,27,1777665600,,0.01,0.02,0.015,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B63.5,4,27,1777607940,,0.53,0.61,0.5700000000000001,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B63.5,12,49,1777636800,,0.4,0.43,0.41500000000000004,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-B63.5,20,59,1777665600,,0.58,0.7,0.6399999999999999,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-T68,4,26,1777607940,,0.02,0.03,0.025,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-T68,12,54,1777636800,,0.02,0.03,0.025,0
boston,2026-05-01,KXHIGHTBOS-26MAY01-T68,20,20,1777665600,,0.0,0.01,0.005,0
nyc,2026-05-02,KXHIGHNY-26MAY02-B64.5,4,28,1777694400,,0.04,0.05,0.045,0
nyc,2026-05-02,KXHIGHNY-26MAY02-B64.5,12,56,1777723200,,0.1,0.11,0.10500000000000001,0
nyc,2026-05-02,KXHIGHNY-26MAY02-B64.5,20,15,1777751880,,0.0,0.01,0.005,0
nyc,2026-05-02,KXHIGHNY-26MAY02-B58.5,4,33,1777694400,,0.27,0.3,0.28500000000000003,0
nyc,2026-05-02,KXHIGHNY-26MAY02-B58.5,12,58,1777723200,,0.13,0.14,0.135,0
nyc,2026-05-02,KXHIGHNY-26MAY02-B58.5,20,19,1777751400,0.01,0.0,0.01,0.005,30.0
nyc,2026-05-02,KXHIGHNY-26MAY02-B62.5,4,41,1777694400,0.23,0.23,0.25,0.24,6.0
nyc,2026-05-02,KXHIGHNY-26MAY02-B62.5,12,56,1777723200,0.31,0.3,0.31,0.305,12.09
nyc,2026-05-02,KXHIGHNY-26MAY02-B62.5,20,57,1777752000,0.03,0.04,0.06,0.05,86.0
nyc,2026-05-02,KXHIGHNY-26MAY02-B60.5,4,28,1777694400,,0.4,0.41,0.405,0
nyc,2026-05-02,KXHIGHNY-26MAY02-B60.5,12,52,1777723200,,0.46,0.47,0.46499999999999997,0
nyc,2026-05-02,KXHIGHNY-26MAY02-B60.5,20,57,1777751760,0.97,0.96,0.97,0.965,55.0
nyc,2026-05-02,KXHIGHNY-26MAY02-T65,4,52,1777694400,,0.01,0.03,0.02,0
nyc,2026-05-02,KXHIGHNY-26MAY02-T65,12,57,1777723200,,0.02,0.03,0.025,0
nyc,2026-05-02,KXHIGHNY-26MAY02-T65,20,15,1777751880,,0.0,0.01,0.005,0
nyc,2026-05-02,KXHIGHNY-26MAY02-T58,4,26,1777694220,,0.01,0.02,0.015,0
nyc,2026-05-02,KXHIGHNY-26MAY02-T58,12,31,1777723140,,0.01,0.02,0.015,0
nyc,2026-05-02,KXHIGHNY-26MAY02-T58,20,21,1777751400,,0.0,0.01,0.005,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B53.5,4,43,1777694280,,0.31,0.32,0.315,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B53.5,12,54,1777723200,,0.28,0.32,0.30000000000000004,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B53.5,20,58,1777752000,,0.12,0.15,0.135,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-T51,4,47,1777694400,,0.07,0.08,0.07500000000000001,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-T51,12,37,1777723080,,0.0,0.01,0.005,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-T51,20,12,1777751280,,0.0,0.01,0.005,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B57.5,4,46,1777694280,,0.08,0.09,0.08499999999999999,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B57.5,12,53,1777723140,,0.21,0.26,0.235,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B57.5,20,55,1777752000,,0.12,0.16,0.14,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-T58,4,44,1777694280,,0.02,0.03,0.025,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-T58,12,20,1777723080,,0.0,0.01,0.005,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-T58,20,39,1777751880,,0.0,0.03,0.015,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B55.5,4,48,1777694400,,0.28,0.29,0.28500000000000003,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B55.5,12,54,1777723200,,0.42,0.46,0.44,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B55.5,20,60,1777752000,,0.7,0.73,0.715,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B51.5,4,40,1777694280,,0.17,0.18,0.175,0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B51.5,12,53,1777723200,0.04,0.04,0.06,0.05,100.0
chicago,2026-05-02,KXHIGHCHI-26MAY02-B51.5,20,10,1777751280,,0.0,0.01,0.005,0
miami,2026-05-02,KXHIGHMIA-26MAY02-T87,4,6,1777694340,,0.0,0.01,0.005,0
miami,2026-05-02,KXHIGHMIA-26MAY02-T87,12,5,1777721760,0.01,0.0,0.01,0.005,10.0
miami,2026-05-02,KXHIGHMIA-26MAY02-T87,20,26,1777751400,,0.0,0.01,0.005,0
miami,2026-05-02,KXHIGHMIA-26MAY02-B87.5,4,29,1777694400,0.05,0.04,0.05,0.045,7.0
miami,2026-05-02,KXHIGHMIA-26MAY02-B87.5,12,53,1777723200,,0.01,0.02,0.015,0
miami,2026-05-02,KXHIGHMIA-26MAY02-B87.5,20,24,1777752000,0.01,0.0,0.01,0.005,66.0
miami,2026-05-02,KXHIGHMIA-26MAY02-B89.5,4,39,1777694340,,0.12,0.14,0.13,0
miami,2026-05-02,KXHIGHMIA-26MAY02-B89.5,12,59,1777723200,0.06,0.07,0.08,0.07500000000000001,240.63
miami,2026-05-02,KXHIGHMIA-26MAY02-B89.5,20,30,1777751880,0.01,0.0,0.01,0.005,66.0
miami,2026-05-02,KXHIGHMIA-26MAY02-B91.5,4,29,1777694340,,0.33,0.34,0.335,0
miami,2026-05-02,KXHIGHMIA-26MAY02-B91.5,12,53,1777723200,0.27,0.27,0.28,0.275,5.0
miami,2026-05-02,KXHIGHMIA-26MAY02-B91.5,20,15,1777751820,0.01,0.0,0.01,0.005,7.09
miami,2026-05-02,KXHIGHMIA-26MAY02-T94,4,42,1777694400,,0.15,0.18,0.16499999999999998,0
miami,2026-05-02,KXHIGHMIA-26MAY02-T94,12,56,1777723200,,0.16,0.18,0.16999999999999998,0
miami,2026-05-02,KXHIGHMIA-26MAY02-T94,20,59,1777752000,0.11,0.08,0.1,0.09,1.0
miami,2026-05-02,KXHIGHMIA-26MAY02-B93.5,4,39,1777694340,,0.38,0.39,0.385,0
miami,2026-05-02,KXHIGHMIA-26MAY02-B93.5,12,56,1777723200,,0.48,0.49,0.485,0
miami,2026-05-02,KXHIGHMIA-26MAY02-B93.5,20,60,1777752000,0.92,0.92,0.93,0.925,84.71
austin,2026-05-02,KXHIGHAUS-26MAY02-T71,4,17,1777694400,,0.01,0.02,0.015,0
austin,2026-05-02,KXHIGHAUS-26MAY02-T71,12,21,1777723200,,0.01,0.03,0.02,0
austin,2026-05-02,KXHIGHAUS-26MAY02-T71,20,17,1777751460,,0.0,0.01,0.005,0
austin,2026-05-02,KXHIGHAUS-26MAY02-B71.5,4,33,1777694220,,0.07,0.08,0.07500000000000001,0
austin,2026-05-02,KXHIGHAUS-26MAY02-B71.5,12,47,1777723200,,0.06,0.08,0.07,0
austin,2026-05-02,KXHIGHAUS-26MAY02-B71.5,20,26,1777751820,,0.0,0.01,0.005,0
austin,2026-05-02,KXHIGHAUS-26MAY02-T78,4,20,1777694280,,0.08,0.09,0.08499999999999999,0
austin,2026-05-02,KXHIGHAUS-26MAY02-T78,12,31,1777723200,,0.01,0.03,0.02,0
austin,2026-05-02,KXHIGHAUS-26MAY02-T78,20,23,1777751400,,0.0,0.01,0.005,0
austin,2026-05-02,KXHIGHAUS-26MAY02-B75.5,4,28,1777694400,,0.44,0.45,0.445,0
austin,2026-05-02,KXHIGHAUS-26MAY02-B75.5,12,40,1777723200,0.53,0.51,0.54,0.525,23.65
austin,2026-05-02,KXHIGHAUS-26MAY02-B75.5,20,61,1777752000,0.84,0.84,0.85,0.845,5.0
austin,2026-05-02,KXHIGHAUS-26MAY02-B73.5,4,30,1777694400,,0.29,0.31,0.3,0
austin,2026-05-02,KXHIGHAUS-26MAY02-B73.5,12,39,1777723200,0.31,0.28,0.31,0.29500000000000004,32.32
austin,2026-05-02,KXHIGHAUS-26MAY02-B73.5,20,60,1777752000,0.1,0.1,0.14,0.12000000000000001,36.51
austin,2026-05-02,KXHIGHAUS-26MAY02-B77.5,4,21,1777694220,,0.15,0.16,0.155,0
austin,2026-05-02,KXHIGHAUS-26MAY02-B77.5,12,41,1777723140,,0.12,0.13,0.125,0
austin,2026-05-02,KXHIGHAUS-26MAY02-B77.5,20,39,1777751820,,0.06,0.08,0.07,0
la,2026-05-02,KXHIGHLAX-26MAY02-B67.5,4,27,1777694400,,0.36,0.37,0.365,0
la,2026-05-02,KXHIGHLAX-26MAY02-B67.5,12,58,1777723200,0.51,0.47,0.51,0.49,1.89
la,2026-05-02,KXHIGHLAX-26MAY02-B67.5,20,61,1777752000,0.63,0.63,0.67,0.65,72.0
la,2026-05-02,KXHIGHLAX-26MAY02-T65,4,42,1777694400,,0.01,0.02,0.015,0
la,2026-05-02,KXHIGHLAX-26MAY02-T65,12,19,1777722960,,0.01,0.02,0.015,0
la,2026-05-02,KXHIGHLAX-26MAY02-T65,20,44,1777751820,,0.0,0.01,0.005,0
la,2026-05-02,KXHIGHLAX-26MAY02-T72,4,21,1777694220,,0.04,0.06,0.05,0
la,2026-05-02,KXHIGHLAX-26MAY02-T72,12,53,1777723200,,0.02,0.03,0.025,0
la,2026-05-02,KXHIGHLAX-26MAY02-T72,20,29,1777751940,0.01,0.0,0.01,0.005,93.51
la,2026-05-02,KXHIGHLAX-26MAY02-B69.5,4,23,1777694400,,0.42,0.43,0.425,0
la,2026-05-02,KXHIGHLAX-26MAY02-B69.5,12,56,1777723200,,0.27,0.29,0.28,0
la,2026-05-02,KXHIGHLAX-26MAY02-B69.5,20,60,1777752000,,0.06,0.08,0.07,0
la,2026-05-02,KXHIGHLAX-26MAY02-B71.5,4,24,1777694400,,0.05,0.06,0.055,0
la,2026-05-02,KXHIGHLAX-26MAY02-B71.5,12,53,1777723200,,0.03,0.05,0.04,0
la,2026-05-02,KXHIGHLAX-26MAY02-B71.5,20,17,1777751760,0.01,0.0,0.01,0.005,93.51
